transaction_id,employee_id,department,role,transaction_date,base_amount,overtime_hours,overtime_amount,total_amount,approver_id,processed_timestamp
TXN00000847,EMP0047,HR,HR Specialist,2022-05-01,6140.56,2.3,122.18,6262.73,MGR014,2022-05-01 12:00:00
TXN00000848,EMP0048,Marketing,Marketing Manager,2022-05-01,11348.61,0.0,0.0,11348.61,MGR019,2022-05-01 08:00:00
TXN00000849,EMP0049,Operations,Operations Manager,2022-05-01,10413.0,0.0,0.0,10413.0,MGR019,2022-05-01 10:00:00
TXN00000850,EMP0050,Operations,Operations Manager,2022-05-01,8475.73,0.0,0.0,8475.73,MGR019,2022-05-01 12:00:00
TXN00000851,EMP0051,Operations,Operations Lead,2022-05-01,8038.62,0.0,0.0,8038.62,MGR019,2022-05-01 12:00:00
TXN00000852,EMP0052,Marketing,Marketing Specialist,2022-05-01,5324.96,0.3,16.07,5341.03,MGR019,2022-05-01 13:00:00
TXN00000853,EMP0053,Finance,Analyst,2022-05-01,5776.99,1.8,90.86,5867.85,MGR017,2022-05-01 13:00:00
TXN00000854,EMP0054,Operations,Operations Lead,2022-05-01,9246.61,0.0,0.0,9246.61,MGR019,2022-05-01 08:00:00
TXN00000855,EMP0055,Sales,Sales Rep,2022-05-01,4055.4,2.0,70.53,4125.93,MGR009,2022-05-01 10:00:00
TXN00000856,EMP0056,Marketing,Marketing Manager,2022-05-01,9397.26,0.0,0.0,9397.26,MGR019,2022-05-01 10:00:00
TXN00000857,EMP0057,HR,HR Coord,2022-05-01,4940.74,0.0,0.0,4940.74,MGR014,2022-05-01 17:00:00
TXN00000858,EMP0058,Marketing,Marketing Coord,2022-05-01,4632.85,1.4,56.7,4689.55,MGR019,2022-05-01 14:00:00
TXN00000859,EMP0059,HR,HR Coord,2022-05-01,4391.67,1.8,70.14,4461.81,MGR014,2022-05-01 09:00:00
TXN00000860,EMP0060,Marketing,Marketing Specialist,2022-05-01,6353.27,0.0,0.0,6353.27,MGR019,2022-05-01 10:00:00
TXN00000861,EMP0061,Engineering,Tech Lead,2022-05-01,10811.75,0.0,0.0,10811.75,MGR013,2022-05-01 08:00:00
TXN00000862,EMP0062,Sales,Sales Rep,2022-05-01,4176.52,0.0,0.0,4176.52,MGR009,2022-05-01 09:00:00
TXN00000863,EMP0063,HR,HR Coord,2022-05-01,3739.19,0.0,0.0,3739.19,MGR014,2022-05-01 16:00:00
TXN00000864,EMP0064,Operations,Operations Lead,2022-05-01,10674.03,0.0,0.0,10674.03,MGR019,2022-05-01 11:00:00
TXN00000865,EMP0065,HR,HR Coord,2022-05-01,3485.37,3.5,105.43,3590.8,MGR014,2022-05-01 14:00:00
TXN00000866,EMP0066,Operations,Operations Lead,2022-05-01,8672.28,0.9,66.18,8738.46,MGR019,2022-05-01 14:00:00
TXN00000867,EMP0067,Sales,Sales Manager,2022-05-01,8948.71,0.0,0.0,8948.71,MGR009,2022-05-01 15:00:00
TXN00000868,EMP0068,HR,HR Specialist,2022-05-01,6299.01,7.0,379.45,6678.47,MGR014,2022-05-01 13:00:00
TXN00000869,EMP0069,HR,HR Manager,2022-05-01,10795.65,0.0,0.0,10795.65,MGR014,2022-05-01 10:00:00
TXN00000870,EMP0070,Sales,Sales Manager,2022-05-01,10977.25,0.0,0.0,10977.25,MGR009,2022-05-01 13:00:00
TXN00000871,EMP0071,Operations,Operations Manager,2022-05-01,11742.36,0.0,0.0,11742.36,MGR019,2022-05-01 12:00:00
TXN00000872,EMP0072,Finance,Controller,2022-05-01,11907.85,0.0,0.0,11907.85,MGR017,2022-05-01 13:00:00
TXN00000873,EMP0073,Sales,Senior Sales,2022-05-01,6441.24,2.2,122.18,6563.43,MGR009,2022-05-01 17:00:00
TXN00000874,EMP0074,Marketing,Marketing Coord,2022-05-01,4266.93,4.0,148.14,4415.06,MGR019,2022-05-01 17:00:00
TXN00000875,EMP0075,HR,HR Coord,2022-05-01,3464.27,3.4,102.54,3566.81,MGR014,2022-05-01 09:00:00
TXN00000876,EMP0076,Sales,Sales Rep,2022-05-01,4965.61,0.3,11.42,4977.03,MGR009,2022-05-01 08:00:00
TXN00000877,EMP0077,Operations,Operations Manager,2022-05-01,9171.93,0.0,0.0,9171.93,MGR019,2022-05-01 10:00:00
TXN00000878,EMP0078,Sales,Sales Rep,2022-05-01,5064.91,0.2,9.72,5074.63,MGR009,2022-05-01 10:00:00
TXN00000879,EMP0079,Marketing,Marketing Coord,2022-05-01,4532.56,9.4,368.91,4901.47,MGR019,2022-05-01 17:00:00
TXN00000880,EMP0080,Sales,Sales Manager,2022-05-01,9838.75,0.0,0.0,9838.75,MGR009,2022-05-01 08:00:00
TXN00000881,EMP0081,Finance,Senior Analyst,2022-05-01,6995.72,1.1,63.88,14119.2,MGR017,2022-05-01 09:00:00
TXN00000882,EMP0082,Sales,Regional Director,2022-05-01,14093.38,4.5,545.21,14638.59,MGR009,2022-05-01 12:00:00
TXN00000883,EMP0083,Finance,Controller,2022-05-01,11415.72,0.0,0.0,11415.72,MGR017,2022-05-01 15:00:00
TXN00000884,EMP0084,Engineering,Junior Dev,2022-05-01,4337.7,0.6,23.06,4360.77,MGR013,2022-05-01 14:00:00
TXN00000885,EMP0085,Finance,Finance Manager,2022-05-01,8923.43,0.0,0.0,8923.43,MGR017,2022-05-01 15:00:00
TXN00000886,EMP0086,Finance,Controller,2022-05-01,12270.85,0.0,0.0,12270.85,MGR017,2022-05-01 17:00:00
TXN00000887,EMP0087,Engineering,Junior Dev,2022-05-01,4674.43,4.3,175.42,4849.85,MGR013,2022-05-01 15:00:00
TXN00000888,EMP0088,Finance,Finance Manager,2022-05-01,10604.43,0.0,0.0,10604.43,MGR017,2022-05-01 14:00:00
TXN00000889,EMP0089,Sales,Senior Sales,2022-05-01,7486.15,10.3,668.12,8154.27,MGR009,2022-05-01 12:00:00
TXN00000890,EMP0090,HR,HR Specialist,2022-05-01,6199.09,4.4,235.98,6435.08,MGR014,2022-05-01 11:00:00
TXN00000891,EMP0091,Finance,Senior Analyst,2022-05-01,6591.18,1.4,82.34,6673.51,MGR017,2022-05-01 16:00:00
TXN00000892,EMP0092,Finance,Senior Analyst,2022-05-01,8736.74,0.4,29.35,8766.09,MGR017,2022-05-01 09:00:00
TXN00000893,EMP0093,Finance,Analyst,2022-05-01,4894.09,4.5,189.32,5083.41,MGR017,2022-05-01 13:00:00
TXN00000894,EMP0094,Operations,Operations Manager,2022-05-01,11594.89,0.0,0.0,11594.89,MGR019,2022-05-01 14:00:00
TXN00000895,EMP0095,Engineering,Senior Dev,2022-05-01,7052.01,10.4,632.99,7685.0,MGR013,2022-05-01 09:00:00
TXN00000896,EMP0096,Finance,Controller,2022-05-01,11717.78,0.0,0.0,11717.78,MGR017,2022-05-01 12:00:00
TXN00000897,EMP0097,Sales,Regional Director,2022-05-01,15462.52,0.0,0.0,15462.52,MGR009,2022-05-01 17:00:00
TXN00000898,EMP0098,Sales,Regional Director,2022-05-01,12561.59,11.7,1275.3,13836.88,MGR009,2022-05-01 15:00:00
TXN00000899,EMP0099,Finance,Finance Manager,2022-05-01,12220.41,0.0,0.0,12220.41,MGR017,2022-05-01 16:00:00
TXN00000900,EMP0100,Marketing,Marketing Specialist,2022-05-01,6612.31,0.0,0.0,6612.31,MGR019,2022-05-01 12:00:00
TXN00000901,EMP0101,Operations,Operations Manager,2022-05-01,10528.67,0.0,0.0,10528.67,MGR019,2022-05-01 08:00:00
TXN00000902,EMP0102,Operations,Operations Lead,2022-05-01,8989.25,0.4,31.99,9021.24,MGR019,2022-05-01 11:00:00
TXN00000903,EMP0103,Sales,Sales Manager,2022-05-01,10360.5,0.0,0.0,10360.5,MGR009,2022-05-01 14:00:00
TXN00000904,EMP0104,Engineering,Junior Dev,2022-05-01,4175.23,1.4,50.46,4225.69,MGR013,2022-05-01 17:00:00
TXN00000905,EMP0105,Engineering,Junior Dev,2022-05-01,3797.97,1.7,57.07,3855.04,MGR013,2022-05-01 08:00:00
TXN00000906,EMP0106,Finance,Senior Analyst,2022-05-01,7469.34,8.6,555.77,8025.11,MGR017,2022-05-01 08:00:00
TXN00000907,EMP0107,HR,HR Coord,2022-05-01,4211.49,0.4,14.16,4225.66,MGR014,2022-05-01 11:00:00
TXN00000908,EMP0108,Engineering,Junior Dev,2022-05-01,5017.19,6.5,283.91,5301.1,MGR013,2022-05-01 12:00:00
TXN00000909,EMP0109,Sales,Regional Director,2022-05-01,13192.84,1.0,115.34,13308.18,MGR009,2022-05-01 11:00:00
TXN00000910,EMP0110,HR,HR Coord,2022-05-01,4615.95,0.0,0.0,4615.95,MGR014,2022-05-01 10:00:00
TXN00000911,EMP0111,HR,HR Coord,2022-05-01,4364.79,0.0,0.0,4364.79,MGR014,2022-05-01 12:00:00
TXN00000912,EMP0112,Engineering,Engineering Manager,2022-05-01,8883.38,0.0,0.0,8883.38,MGR013,2022-05-01 12:00:00
TXN00000913,EMP0113,HR,HR Manager,2022-05-01,9372.03,0.0,0.0,9372.03,MGR014,2022-05-01 13:00:00
TXN00000914,EMP0114,Marketing,Marketing Specialist,2022-05-01,6390.94,4.2,233.39,6624.33,MGR019,2022-05-01 09:00:00
TXN00000915,EMP0115,Operations,Operations Manager,2022-05-01,11983.42,0.0,0.0,11983.42,MGR019,2022-05-01 08:00:00
TXN00000916,EMP0116,Sales,Sales Manager,2022-05-01,11442.95,0.0,0.0,11442.95,MGR009,2022-05-01 15:00:00
TXN00000917,EMP0117,Sales,Sales Manager,2022-05-01,10673.75,0.0,0.0,10673.75,MGR009,2022-05-01 14:00:00
TXN00000918,EMP0118,Marketing,Marketing Coord,2022-05-01,3852.51,0.6,19.54,3872.04,MGR019,2022-05-01 10:00:00
TXN00000919,EMP0119,Finance,Analyst,2022-05-01,4641.47,12.5,503.44,5144.9,MGR017,2022-05-01 10:00:00
TXN00000920,EMP0120,HR,HR Coord,2022-05-01,4188.6,0.0,0.0,4188.6,MGR014,2022-05-01 14:00:00
TXN00000921,EMP0121,Marketing,Marketing Coord,2022-05-01,5185.24,0.5,24.24,5209.49,MGR019,2022-05-01 16:00:00
TXN00000922,EMP0122,Engineering,Senior Dev,2022-05-01,7953.97,3.9,267.32,8221.29,MGR013,2022-05-01 11:00:00
TXN00000923,EMP0123,Marketing,Marketing Coord,2022-05-01,3855.55,0.0,0.0,3855.55,MGR019,2022-05-01 16:00:00
TXN00000924,EMP0124,HR,HR Manager,2022-05-01,11224.71,0.0,0.0,11224.71,MGR014,2022-05-01 16:00:00
TXN00000925,EMP0125,HR,HR Manager,2022-05-01,12873.62,0.0,0.0,12873.62,MGR014,2022-05-01 13:00:00
TXN00000926,EMP0126,Engineering,Tech Lead,2022-05-01,8476.43,0.0,0.0,8476.43,MGR013,2022-05-01 09:00:00
TXN00000927,EMP0127,Engineering,Senior Dev,2022-05-01,7780.49,0.0,0.0,7780.49,MGR013,2022-05-01 14:00:00
TXN00000928,EMP0128,Engineering,Junior Dev,2022-05-01,4229.37,2.7,97.99,4327.36,MGR013,2022-05-01 08:00:00
TXN00000929,EMP0129,Sales,Sales Manager,2022-05-01,12272.22,0.0,0.0,12272.22,MGR009,2022-05-01 14:00:00
TXN00000930,EMP0130,HR,HR Coord,2022-05-01,4070.73,3.5,123.39,4194.12,MGR014,2022-05-01 08:00:00
TXN00000931,EMP0131,Marketing,Marketing Coord,2022-05-01,4717.41,0.0,0.0,4717.41,MGR019,2022-05-01 15:00:00
TXN00000932,EMP0132,Operations,Operations Lead,2022-05-01,8194.28,4.3,304.6,8498.88,MGR019,2022-05-01 09:00:00
TXN00000933,EMP0133,Finance,Finance Manager,2022-05-01,12169.82,0.0,0.0,12169.82,MGR017,2022-05-01 13:00:00
TXN00000934,EMP0134,Engineering,Engineering Manager,2022-05-01,11431.86,0.0,0.0,11431.86,MGR013,2022-05-01 17:00:00
TXN00000935,EMP0135,Engineering,Junior Dev,2022-05-01,4439.85,0.0,0.0,4439.85,MGR013,2022-05-01 14:00:00
TXN00000936,EMP0136,Sales,Sales Manager,2022-05-01,12130.79,0.0,0.0,12130.79,MGR009,2022-05-01 17:00:00
TXN00000937,EMP0137,Operations,Operations Lead,2022-05-01,11085.71,1.5,147.73,11233.44,MGR019,2022-05-01 14:00:00
TXN00000938,EMP0138,Operations,Operations Lead,2022-05-01,9145.04,0.0,0.0,9145.04,MGR019,2022-05-01 14:00:00
TXN00000939,EMP0139,Engineering,Junior Dev,2022-05-01,5400.48,2.4,113.55,5514.03,MGR013,2022-05-01 12:00:00
TXN00000940,EMP0140,Operations,Operations Analyst,2022-05-01,5845.28,0.0,0.0,5845.28,MGR019,2022-05-01 09:00:00
TXN00000941,EMP0141,Engineering,Tech Lead,2022-05-01,9965.7,0.0,0.0,9965.7,MGR013,2022-05-01 14:00:00
TXN00000942,EMP0142,HR,HR Coord,2022-05-01,3825.33,0.6,20.69,3846.02,MGR014,2022-05-01 08:00:00
TXN00000943,EMP0143,Sales,Sales Rep,2022-05-01,4482.67,4.6,178.23,4660.91,MGR009,2022-05-01 13:00:00
TXN00000944,EMP0144,Marketing,Marketing Coord,2022-05-01,4099.11,0.0,0.56,4099.67,MGR019,2022-05-01 10:00:00
TXN00000945,EMP0145,Sales,Senior Sales,2022-05-01,6775.07,0.0,0.0,6775.07,MGR009,2022-05-01 17:00:00
TXN00000946,EMP0146,Engineering,Tech Lead,2022-05-01,7593.55,0.0,0.0,7593.55,MGR013,2022-05-01 15:00:00
TXN00000947,EMP0147,Finance,Senior Analyst,2022-05-01,7749.31,4.1,275.5,8024.81,MGR017,2022-05-01 13:00:00
TXN00000948,EMP0148,Sales,Senior Sales,2022-05-01,6368.3,9.5,524.4,6892.71,MGR009,2022-05-01 09:00:00
TXN00000949,EMP0149,Engineering,Senior Dev,2022-05-01,7545.98,1.2,77.56,7623.54,MGR013,2022-05-01 14:00:00
TXN00000950,EMP0150,Finance,Senior Analyst,2022-05-01,7169.19,1.1,67.88,7237.07,MGR017,2022-05-01 09:00:00
TXN00000951,EMP0151,Sales,Sales Rep,2022-05-01,3988.07,0.0,0.0,3988.07,MGR009,2022-05-01 11:00:00
TXN00000952,EMP0152,Engineering,Engineering Manager,2022-05-01,10752.42,0.0,0.0,10752.42,MGR013,2022-05-01 14:00:00
TXN00000953,EMP0153,Sales,Regional Director,2022-05-01,15937.52,1.8,246.32,16183.84,MGR009,2022-05-01 17:00:00
TXN00000954,EMP0154,Marketing,Marketing Coord,2022-05-01,4071.82,0.0,0.0,4071.82,MGR019,2022-05-01 14:00:00
TXN00000955,EMP0155,Engineering,Senior Dev,2022-05-01,7631.91,0.0,0.0,7631.91,MGR013,2022-05-01 16:00:00
TXN00000956,EMP0156,Marketing,Marketing Specialist,2022-05-01,5341.01,1.5,68.89,5409.89,MGR019,2022-05-01 09:00:00
TXN00000957,EMP0157,Marketing,Marketing Specialist,2022-05-01,5319.42,3.6,164.27,5483.69,MGR019,2022-05-01 14:00:00
TXN00000958,EMP0158,HR,HR Specialist,2022-05-01,6403.6,2.9,160.68,6564.27,MGR014,2022-05-01 12:00:00
TXN00000959,EMP0159,HR,HR Specialist,2022-05-01,5325.04,4.7,218.54,5543.58,MGR014,2022-05-01 13:00:00
TXN00000960,EMP0160,Engineering,Tech Lead,2022-05-01,8027.45,0.0,0.0,8027.45,MGR013,2022-05-01 11:00:00
TXN00000961,EMP0161,HR,HR Specialist,2022-05-01,5912.38,2.7,136.18,6048.57,MGR014,2022-05-01 13:00:00
TXN00000962,EMP0162,Engineering,Engineering Manager,2022-05-01,10741.56,0.0,0.0,10741.56,MGR013,2022-05-01 10:00:00
TXN00000963,EMP0163,Operations,Operations Lead,2022-05-01,10681.51,2.6,240.55,10922.06,MGR019,2022-05-01 09:00:00
TXN00000964,EMP0164,HR,HR Manager,2022-05-01,10759.08,0.0,0.0,10759.08,MGR014,2022-05-01 16:00:00
TXN00000965,EMP0165,Finance,Senior Analyst,2022-05-01,6822.06,3.4,199.86,7021.92,MGR017,2022-05-01 09:00:00
TXN00000966,EMP0166,Engineering,Engineering Manager,2022-05-01,10329.97,0.0,0.0,10329.97,MGR013,2022-05-01 16:00:00
TXN00000967,EMP0167,HR,HR Manager,2022-05-01,8443.36,0.0,0.0,8443.36,MGR014,2022-05-01 16:00:00
TXN00000968,EMP0168,Operations,Operations Manager,2022-05-01,8507.85,0.0,0.0,8507.85,MGR019,2022-05-01 11:00:00
TXN00000969,EMP0169,Sales,Sales Manager,2022-05-01,12001.08,0.0,0.0,12001.08,MGR009,2022-05-01 13:00:00
TXN00000970,EMP0170,Engineering,Tech Lead,2022-05-01,8739.09,0.0,0.0,8739.09,MGR013,2022-05-01 13:00:00
TXN00000971,EMP0171,Marketing,Marketing Manager,2022-05-01,10355.85,0.0,0.0,10355.85,MGR019,2022-05-01 10:00:00
TXN00000972,EMP0172,Operations,Operations Lead,2022-05-01,8203.79,0.0,0.0,8203.79,MGR019,2022-05-01 11:00:00
TXN00000973,EMP0173,Marketing,Marketing Manager,2022-05-01,10216.3,0.0,0.0,10216.3,MGR019,2022-05-01 09:00:00
TXN00000974,EMP0174,Marketing,Marketing Specialist,2022-05-01,5657.52,1.7,85.21,5742.73,MGR019,2022-05-01 10:00:00
TXN00000975,EMP0175,Marketing,Marketing Manager,2022-05-01,10147.26,0.0,0.0,10147.26,MGR019,2022-05-01 12:00:00
TXN00000976,EMP0176,Sales,Regional Director,2022-05-01,14435.8,0.3,34.77,14470.57,MGR009,2022-05-01 11:00:00
TXN00000977,EMP0177,Finance,Senior Analyst,2022-05-01,7282.5,2.7,172.4,7454.91,MGR017,2022-05-01 10:00:00
TXN00000978,EMP0178,HR,HR Specialist,2022-05-01,7474.532097588964,0.0,0.0,7474.532097588964,MGR014,2022-05-01 17:00:00
TXN00000979,EMP0179,HR,HR Coord,2022-05-01,3544.49,0.0,0.0,3544.49,MGR014,2022-05-01 10:00:00
TXN00000980,EMP0180,Marketing,Marketing Coord,2022-05-01,4740.4,0.0,0.0,4740.4,MGR019,2022-05-01 09:00:00
TXN00000981,EMP0181,HR,HR Manager,2022-05-01,10222.67,0.0,0.0,10222.67,MGR014,2022-05-01 10:00:00
TXN00000982,EMP0182,Marketing,Marketing Specialist,2022-05-01,5600.16,4.6,223.92,5824.08,MGR019,2022-05-01 15:00:00
TXN00000983,EMP0183,Finance,Senior Analyst,2022-05-01,8022.91,1.6,109.87,8132.78,MGR017,2022-05-01 15:00:00
TXN00000984,EMP0184,Finance,Senior Analyst,2022-05-01,8944.23,0.0,0.0,8944.23,MGR017,2022-05-01 17:00:00
TXN00000985,EMP0185,Engineering,Tech Lead,2022-05-01,8023.94,0.0,0.0,8023.94,MGR013,2022-05-01 17:00:00
TXN00000986,EMP0186,Operations,Operations Manager,2022-05-01,8678.83,0.0,0.0,8678.83,MGR019,2022-05-01 15:00:00
TXN00000987,EMP0187,Marketing,Marketing Coord,2022-05-01,3689.3,0.6,19.53,3708.83,MGR019,2022-05-01 17:00:00
TXN00000988,EMP0188,Operations,Operations Lead,2022-05-01,7854.94,1.2,83.05,7937.99,MGR019,2022-05-01 17:00:00
TXN00000989,EMP0189,Sales,Senior Sales,2022-05-01,7604.22,0.1,4.83,7609.05,MGR009,2022-05-01 13:00:00
TXN00000990,EMP0190,Engineering,Senior Dev,2022-05-01,7679.73,0.0,0.0,7679.73,MGR013,2022-05-01 13:00:00
TXN00000991,EMP0191,HR,HR Coord,2022-05-01,3730.25,2.2,70.69,3800.94,MGR014,2022-05-01 10:00:00
TXN00000992,EMP0192,Finance,Senior Analyst,2022-05-01,8043.48,8.5,589.88,17266.72,MGR017,2022-05-01 15:00:00
TXN00000993,EMP0193,Operations,Operations Lead,2022-05-01,10249.22,1.7,149.41,10398.63,MGR019,2022-05-01 09:00:00
TXN00000994,EMP0194,Finance,Senior Analyst,2022-05-01,6496.16,0.0,0.0,6496.16,MGR017,2022-05-01 15:00:00
TXN00000995,EMP0195,Operations,Operations Manager,2022-05-01,11904.32,0.0,0.0,11904.32,MGR019,2022-05-01 15:00:00
TXN00000996,EMP0196,Engineering,Engineering Manager,2022-05-01,12006.46,0.0,0.0,12006.46,MGR013,2022-05-01 12:00:00
TXN00000997,EMP0197,Sales,Regional Director,2022-05-01,13496.4,2.0,231.13,13727.53,MGR009,2022-05-01 12:00:00
TXN00000998,EMP0198,HR,HR Coord,2022-05-01,4323.24,0.3,9.43,4332.67,MGR014,2022-05-01 17:00:00
TXN00000999,EMP0199,Finance,Senior Analyst,2022-05-01,7877.94,0.0,0.0,7877.94,MGR017,2022-05-01 08:00:00
TXN00001000,EMP0200,Operations,Operations Manager,2022-05-01,11749.49,0.0,0.0,11749.49,MGR019,2022-05-01 13:00:00
TXN00001001,EMP0001,Operations,Operations Analyst,2022-05-31,5509.53,0.0,0.0,5509.53,MGR019,2022-05-31 16:00:00
TXN00001002,EMP0002,Operations,Operations Lead,2022-05-31,9841.05,0.0,0.0,9841.05,MGR019,2022-05-31 09:00:00
TXN00001003,EMP0003,Sales,Senior Sales,2022-05-31,6221.04,2.8,152.17,6373.21,MGR009,2022-05-31 12:00:00
TXN00001004,EMP0004,Operations,Operations Manager,2022-05-31,9555.93,0.0,0.0,9555.93,MGR019,2022-05-31 15:00:00
TXN00001005,EMP0005,Engineering,Engineering Manager,2022-05-31,11100.7,0.0,0.0,11100.7,MGR013,2022-05-31 15:00:00
TXN00001006,EMP0006,Engineering,Junior Dev,2022-05-31,4351.95,0.2,6.64,4358.59,MGR013,2022-05-31 08:00:00
TXN00001007,EMP0007,Sales,Sales Rep,2022-05-31,4859.16,0.9,38.28,4897.44,MGR009,2022-05-31 08:00:00
TXN00001008,EMP0008,Sales,Regional Director,2022-05-31,11731.85,7.1,720.99,12452.83,MGR009,2022-05-31 13:00:00
TXN00001009,EMP0009,Finance,Finance Manager,2022-05-31,9764.7,0.0,0.0,9764.7,MGR017,2022-05-31 12:00:00
TXN00001010,EMP0010,Sales,Regional Director,2022-05-31,12894.02,0.0,0.0,12894.02,MGR009,2022-05-31 09:00:00
TXN00001011,EMP0011,Marketing,Marketing Coord,2022-05-31,4135.09,4.5,160.95,4296.04,MGR019,2022-05-31 09:00:00
TXN00001012,EMP0012,Marketing,Marketing Coord,2022-05-31,3799.77,2.0,65.96,3865.72,MGR019,2022-05-31 17:00:00
TXN00001013,EMP0013,Finance,Analyst,2022-05-31,5381.41,0.2,9.04,5390.45,MGR017,2022-05-31 17:00:00
TXN00001014,EMP0014,Marketing,Marketing Manager,2022-05-31,9388.76,0.0,0.0,9388.76,MGR019,2022-05-31 16:00:00
TXN00001015,EMP0015,Engineering,Engineering Manager,2022-05-31,10337.47,0.0,0.0,10337.47,MGR013,2022-05-31 14:00:00
TXN00001016,EMP0016,Engineering,Engineering Manager,2022-05-31,10474.68,0.0,0.0,10474.68,MGR013,2022-05-31 15:00:00
TXN00001017,EMP0017,HR,HR Specialist,2022-05-31,5395.52,0.0,0.0,5395.52,MGR014,2022-05-31 17:00:00
TXN00001018,EMP0018,HR,HR Specialist,2022-05-31,6806.67,3.3,192.62,6999.28,MGR014,2022-05-31 16:00:00
TXN00001019,EMP0019,Sales,Sales Rep,2022-05-31,4156.24,0.0,0.0,4156.24,MGR009,2022-05-31 08:00:00
TXN00001020,EMP0020,Operations,Operations Analyst,2022-05-31,5491.77,8.3,393.76,5885.53,MGR019,2022-05-31 15:00:00
TXN00001021,EMP0021,Engineering,Senior Dev,2022-05-31,6337.25,1.6,89.28,6426.53,MGR013,2022-05-31 17:00:00
TXN00001022,EMP0022,Finance,Finance Manager,2022-05-31,9664.68,0.0,0.0,9664.68,MGR017,2022-05-31 11:00:00
TXN00001023,EMP0023,Operations,Operations Lead,2022-05-31,8677.93,0.0,0.0,8677.93,MGR019,2022-05-31 13:00:00
TXN00001024,EMP0024,Marketing,Marketing Specialist,2022-05-31,5327.61,3.2,146.86,5474.48,MGR019,2022-05-31 17:00:00
TXN00001025,EMP0025,Operations,Operations Lead,2022-05-31,8975.51,2.5,194.14,9169.66,MGR019,2022-05-31 15:00:00
TXN00001026,EMP0026,Operations,Operations Manager,2022-05-31,12600.78,90.26491152359782,9842.95637159124,22443.736371591243,MGR019,2022-05-31 16:00:00
TXN00001027,EMP0027,HR,HR Manager,2022-05-31,13014.25,0.0,0.0,13014.25,MGR014,2022-05-31 10:00:00
TXN00001028,EMP0028,HR,HR Manager,2022-05-31,11875.28,0.0,0.0,11875.28,MGR014,2022-05-31 08:00:00
TXN00001029,EMP0029,Sales,Regional Director,2022-05-31,11348.67,0.9,85.14,11433.81,MGR009,2022-05-31 15:00:00
TXN00001030,EMP0030,Marketing,Marketing Manager,2022-05-31,8684.42,0.0,0.0,8684.42,MGR019,2022-05-31 09:00:00
TXN00001031,EMP0031,HR,HR Coord,2022-05-31,3891.72,2.2,74.87,3966.59,MGR014,2022-05-31 13:00:00
TXN00001032,EMP0032,Marketing,Marketing Coord,2022-05-31,4484.93,5.9,229.04,4713.97,MGR019,2022-05-31 09:00:00
TXN00001033,EMP0033,Engineering,Tech Lead,2022-05-31,8587.39,0.0,0.0,8587.39,MGR013,2022-05-31 16:00:00
TXN00001034,EMP0034,Marketing,Marketing Coord,2022-05-31,3850.71,0.0,0.0,3850.71,MGR019,2022-05-31 10:00:00
TXN00001035,EMP0035,HR,HR Manager,2022-05-31,9869.11,0.0,0.0,9869.11,MGR014,2022-05-31 08:00:00
TXN00001036,EMP0036,Sales,Regional Director,2022-05-31,14237.79,0.3,31.51,14269.31,MGR009,2022-05-31 11:00:00
TXN00001037,EMP0037,Operations,Operations Lead,2022-05-31,8275.66,2.0,142.44,8418.1,MGR019,2022-05-31 15:00:00
TXN00001038,EMP0038,Marketing,Marketing Coord,2022-05-31,4547.26,8.7,343.91,4891.17,MGR019,2022-05-31 15:00:00
TXN00001039,EMP0039,Operations,Operations Manager,2022-05-31,10954.57,0.0,0.0,10954.57,MGR019,2022-05-31 16:00:00
TXN00001040,EMP0040,Marketing,Marketing Manager,2022-05-31,9598.62,0.0,0.0,9598.62,MGR019,2022-05-31 16:00:00
TXN00001041,EMP0041,Finance,Controller,2022-05-31,13631.32,0.0,0.0,13631.32,MGR017,2022-05-31 17:00:00
TXN00001042,EMP0042,Sales,Senior Sales,2022-05-31,6548.4,3.2,178.95,6727.35,MGR009,2022-05-31 10:00:00
TXN00001043,EMP0043,Finance,Analyst,2022-05-31,4795.53,0.2,8.0,4803.54,MGR017,2022-05-31 13:00:00
TXN00001044,EMP0044,Engineering,Senior Dev,2022-05-31,7801.12,4.9,332.55,8133.66,MGR013,2022-05-31 13:00:00
TXN00001045,EMP0045,Sales,Regional Director,2022-05-31,15087.19,0.2,20.9,15108.09,MGR009,2022-05-31 12:00:00
TXN00001046,EMP0046,Engineering,Engineering Manager,2022-05-31,9386.42,0.0,0.0,9386.42,MGR013,2022-05-31 14:00:00
TXN00001047,EMP0047,HR,HR Specialist,2022-05-31,6140.56,0.9,47.7,6188.26,MGR014,2022-05-31 14:00:00
TXN00001048,EMP0048,Marketing,Marketing Manager,2022-05-31,11348.61,0.0,0.0,11348.61,MGR019,2022-05-31 13:00:00
TXN00001049,EMP0049,Operations,Operations Manager,2022-05-31,10413.0,0.0,0.0,10413.0,MGR019,2022-05-31 17:00:00
TXN00001050,EMP0050,Operations,Operations Manager,2022-05-31,8475.73,0.0,0.0,8475.73,MGR019,2022-05-31 08:00:00
TXN00001051,EMP0051,Operations,Operations Lead,2022-05-31,8038.62,0.0,0.0,8038.62,MGR019,2022-05-31 13:00:00
TXN00001052,EMP0052,Marketing,Marketing Specialist,2022-05-31,5324.96,0.0,0.0,5324.96,MGR019,2022-05-31 09:00:00
TXN00001053,EMP0053,Finance,Analyst,2022-05-31,5776.99,0.0,0.0,5776.99,MGR017,2022-05-31 13:00:00
